id,doc_id,article_number,lang,text,keyword_label,top_scores,label,truncated
69,BO_7470_Fr,2,fr,"A l'exception des fonds placés sous forme de
bons du Trésor, des pourcentages maximums des placements
financiers par émetteur ou groupe d'émetteurs peuvent être
fixés par le directoire du Fonds.
– Services de maintenance et d'entretien des équipements
des unités industrielles et des locaux ;
– Services de recyclage et de valorisation des déchets
produits par les acteurs ;",Environnement,"Environnement=1, Fiscal=0, Social=0",Environnement,False
70,BO_7470_Fr,3,fr,"Les placements financiers et les opérations
visés à l'article premier ci-dessus doivent tenir compte des
– Services de peinture de surfaces, de coupe et de
lamination dans la zone d'accélération industrielle ;
engagements du Fonds et être suffisamment diversifiés pour lui
permettre de se prémunir contre une concentration des risques.
– Entretien du site et de ses installations (espaces publics) ;
–  Gestion des parkings (sous-terrain et surface) à",Indéterminé,"Fiscal=0, Social=0, Administratif=0",Indéterminé,False
71,BO_7470_Fr,4,fr,"Est abrogé l'arrêté du ministre de l'économie,
des finances et de la réforme de l'administration n°2873-19 du
22 safar 1441 (21 octobre 2019) fixant les règles prudentielles
relatives aux placements financiers du Fonds Hassan II pour
le développement économique et social.
l'intérieur de la zone d'accélération industrielle ;
– Etablissements d'assistance technique et de formation,
réservés exclusivement au personnel des entreprises
installées à l'intérieur de la zone d'accélération
industrielle ;",Administratif,"Administratif=1, Commercial=1, Fiscal=0",Administratif,False
72,BO_7470_Fr,5,fr,"Le présent arrêté est publié au Bulletin officiel.
– Centres d'exposition réservés aux biens d'équipement et
Rabat, le 21 rabii II 1447 (14 octobre 2025).
produits des sociétés installées à l'intérieur de la zone
d'accélération industrielle ;
NADIA FETTAH.
– Centres d'affaires fournissant des plateaux bureaux,
– Services de manutention des marchandises et de
des services de télécommunication, secrétariat,
reprographie et salles de réunions à destination
des sociétés en cours d'installation dans la zone
d'accélération industrielle ;
transport du personnel des entreprises installées dans
ladite zone ;
– Service de médecine de travail ;
– Les activités de commerce de biens d'équipement,
– Service ambulancier sur zone ;
outillage, petit matériel, pièces de rechanges destinées
aux unités industrielles de la zone ;
– Services postaux ;
– Services bancaires ;
– Services d'externalisation de fonctions administratives
et financières pour les entreprises installées dans la zone
d'accélération industrielle ;
– Service de transport terrestre ;
– Service de réparation et nettoyage de conteneurs ;
– Activités immobilières d'aménagement des lots
industriels, de construction des locaux industriels et
de plateaux bureaux pour les entreprises industrielles et
de services sous toutes les formes de mise à disposition
possibles (leasing, location, vente) ;
– Service d'empotage/dépotage spécialisés (les marchandises
réfrigérés, dangereux, vacs solides/liquides) ;
– Assurances et courtiers maritimes ;
– Centres privés de formation maritime-portuaire ;
– Services de conseil à l'agencement, à l'ameublement
des plateaux bureaux, de déménagement et aide à
l'installation ;
– Services de contrôle utilisant la plongée sous-marine ;
– Activités de consignataire maritime ;
– Services d'accompagnement des entreprises à la
certification et à l'installation des systèmes de
management de la qualité ;
– Services de manutention portuaire, de chargement et
de déchargement des navires, y compris les opérations
– Activités de logistique, de magasinage, d'entreposage
de transbordement ;
et de stockage ;
– Services de stockage et d'entreposage des marchandises
– Activités de pointage, de pesage et d'acheminement des
en zone portuaire, y compris les hydrocarbures et
marchandises ;
produits dangereux conformément à la réglementation
– Ingénierie et bureaux d'études techniques ;
en vigueur ;
–  Travaux d'aménagement des zones d'activités
– Services aux navires : pilotage, remorquage, amarrage,
industrielles, logistiques et de stockage des produits
énergiques ;
soutage et avitaillement en carburant et en vivres,
collecte, traitement, gestion et évacuation des déchets
– Travaux d'infrastructures et de superstructures
et résidus des navires ;
portuaires ;
– Services de réparation navale et d'entretien des
– Travaux d'informatique, de bureautique et de tirage
de plans ;
embarcations ;
– Laboratoires d'essais, de métrologie, de contrôle,
– Services logistiques liés au transport maritime ;
d'analyses de matières premières de produits finis ou
semi-finis utilisés ou produits par les unités installées
dans la zone d'accélération industrielle ;
Plus généralement, tous les services liés aux navires et
à la marchandise dans le port.
– Services de sécurité du site : télésurveillance et",Environnement,"Environnement=16, Commercial=8, Urbain=3",Environnement,False
73,BO_7470_Fr,2,fr,"Le présent arrêté conjoint sera publié au
vidéosurveillance dans la zone d'accélération
industrielle, gardiennage et contrôle des entrées/sorties
du site et des installations des entreprises ;
Bulletin officiel.
Rabat, le 29 rabii II 1447 (22 octobre 2025).
– Services de gestion des infrastructures de secours ;
La ministre de l'économie
Le ministre de l'industrie et
et des finances,
NADIA FETTAH.
du commerce,
RYAD MEZZOUR.
– Services de restauration au profit du personnel des
entreprises installées dans ladite zone ;
Arrêté de la ministre de l'économie et des finances n° 2889-25",Commercial,"Commercial=3, Fiscal=0, Social=0",Commercial,False
74,BO_7470_Fr,2,fr,"Le présent arrêté, qui prend effet à compter du
1er janvier 2026, est publié au Bulletin officiel.
du 19 joumada II 1447 (10 décembre 2025) modifiant et
complétant l'arrêté du ministre délégué auprès du premier
ministre, chargé des affaires économiques et générales
n° 1964-06 du 20 rejeb 1427 (15 août 2006) fixant les prix
et les marges commerciales maxima du sucre raffiné à tous
les échelons de la commercialisation.
Rabat, le 19 joumada II 1447 (10 décembre 2025).
NADIA FETTAH.
Le texte en langue arabe a été publié dans l'édition générale du
« Bulletin officiel » n° 7469 du 8 rejeb 1447 (29 décembre 2025).
LA MINISTRE DE L'ÉCONOMIE ET DES FINANCES,
Vu la loi de finances n°55-23 pour l'année budgétaire
2024 promulguée par le dahir n° l-23-91 du 30 joumada I 1445
(14 décembre 2023) ;
Arrêté de la ministre de l'économie et des finances n° 2927-25
du 27 joumada II 1447 (18 décembre 2025) modifiant et
complétant l'arrêté du ministre délégué auprès du Chef
du gouvernement, chargé des affaires générales et de la
gouvernance n° 771-13 du 18 rabii II 1434 (1er mars 2013)
relatif à l'homologation des prix de vente au public des
tabacs manufacturés.
Vu le décret n° 2-14-652 du 8 safar 1436 (1er décembre
2014) pris pour l'application de la loi n° 104-12 sur la liberté
des prix et de la concurrence tel qu'il a été modifié et complété,
et notamment son article 3 ;
Vu le décret n° 2-21-829 du 14 rabii I 1443 (21 octobre
2021) relatif aux attributions de la ministre de l'économie et
des finances ;
Vu l'arrêté du ministre délégué auprès du chef
du gouvernement chargé des affaires générales et de la
gouvernance n°1899-15 du 13 chaabane 1436 (1er juin 2015)
fixant la liste des biens, produits et services dont les prix sont
réglementés, tel que complété ;
LA MINISTRE DE L'ÉCONOMIE ET DES FINANCES,
Vu le décret n° 2-03-199 du 20 rabii I 1424 (22 mai 2003)
pris pour l'application de la loi n° 46-02 relative au régime des
tabacs bruts et des tabacs manufacturés, tel qu'il a été modifié
et complété par le décret n° 2-17-642 ;
Vu l'arrêté du ministre délégué auprès du premier ministre,
chargé des affaires économiques et générales n° 1964-06
du 20 rejeb 1427 (15 août 2006) fixant les prix et les marges
commerciales maxima du sucre raffiné à tous les échelons de la
commercialisation tel qu'il a été modifié et complété ;
Vu le décret n° 2-21-829 du 14 rabii I 1443 (21 octobre
2021) relatif aux attributions de la ministre de l'économie et
des finances ;
Après avis de la commission interministérielle des prix,
Vu l'arrêté du ministre délégué auprès du Chef
du gouvernement, chargé des affaires générales et de la
gouvernance n° 771-13 du 18 rabii II 1434 (1er mars 2013)
relatif à l'homologation des prix de vente au public des tabacs
manufacturés, tel qu'il a été modifié et complété ;
ARRÊTE :",Environnement,"Environnement=6, Commercial=2, Fiscal=0",Environnement,False
75,BO_7470_Fr,PREMIER,fr,"L'article premier de l'arrêté visé
ci-dessus n° 1964-06 du 20 rejeb 1427 (15 août 2006) fixant
les prix et les marges commerciales maxima du sucre raffiné
à tous les échelons de la commercialisation est modifié et
complété comme suit :
Après avis de la commission chargée de l'homologation
des prix des produits de tabac manufacturé,
«",Indéterminé,"Fiscal=0, Social=0, Administratif=0",Indéterminé,False
76,BO_7470_Fr,premier,fr,"Les prix de vente maxima du sucre
« raffiné sortie usine, sont fixés comme suit :
ARRÊTE :
Présentation
Prix
 en dh/kg
Conditionnement",Commercial,"Commercial=1, Fiscal=0, Social=0",Commercial,False
77,BO_7470_Fr,PREMIER,fr,"A compter du 1er janvier 2026,
les nouveaux prix de vente au public des produits de tabac
manufacturé, figurant au tableau annexé à l'arrêté susvisé
n° 771-13 du 18 rabii II 1434 (1er mars 2013), sont homologués
conformément à l'annexe jointe au présent arrêté.
Pains de 2 kilos.
5,1484
Habillés sous papier en sacs en caisses
carton emballages perdus
Coupés.
5,1484
En boites carton d'un kilo mises en
fardeau de 5 kilos sous papier
Granulé en poudre
titrant au moins
99, 5°
4,2335
En sacs perdus de 50 Kg.",Environnement,"Environnement=3, Commercial=1, Fiscal=0",Environnement,False
78,BO_7470_Fr,2,fr,"Le présent arrêté sera publié au Bulletin officiel.
Rabat, le 27 joumada II 1447 (18 décembre 2025).
Granulé en poudre.
4,2910
Présenté en sachet de 5 kg.
NADIA FETTAH.
Granulé en poudre.
4,2951
Présenté en sachet de 2 kg.
*
Granulé en poudre.
4,3363
Présenté en sachet de 1 kg.
*
*
(La suite sans modification.)
Annexe n° 1
Liste des nouveaux prix de vente au public
Camel Lights
36,00
Camel Filters Limited Edition
36,00
des produits de tabac manufacturé
homologué à compter du 1er janvier 2026
Camel Lights Limited Edition
36,00
Marlboro Red Beyond
41,50
PRIX
PUBLIC
(EN DHS)
LIBELLE
Marlboro Beyond Blue
41,50
Marlboro Sol Shuffle KS
41,50
Cigarettes brunes
Marlboro Red Ks Soft Pack
38,00
Casa
31,00
Marlboro Touch Blue
34,00
Cigarettes blondes
Marlboro Touch
34,00
Majestic
35,00
Marlboro Red KS
39,50
Cesar
32,00
Marlboro Gold KS
39,50
Rif
33,00
Chesterfield I
29,00
Glamour Menthol
41,00
Chesterfield Rich
29,00
Glamour Pinks
41,00
Chesterfield Blue
29,00
Fortuna Blue
29,00
Chesterfield Intense
29,00
Fortuna Red
29,00
Chesterfield I (25.cig)
36,00
Fortuna Edicion Limitada
29,00
Chesterfield I(40.cig)
58,00
Fortuna Intense
29,00
Chesterfield I (100.cig)
145,00
Fortuna Mix
29,00
Chesterfield Intense Soft Pack
28,00
Marquise FF
29,00
L&M Lights
30,00
Marquise Gold Medium
29,00
L&M FF
30,00
Marquise Lights
29,00
L&M Intense
30,00
Marquise Classic
30,00
L&M Red Soft Pack
28,00
Marquise Intense
29,00
Signature Red
28,00
Marvel
31,00
Signature Light
28,00
LD Classic
28,00
LD Lights
28,00
Le texte en langue arabe a été publié dans l'édition générale du
Camel Silver
36,00
Camel Filters
36,00
« Bulletin officiel » n° 7469 du 8 rejeb 1447 (29 décembre 2025).
TEXTES PARTICULIERS
Arrêté conjoint du ministre délégué auprès de la ministre de
Considérant la convention de création et d'exploitation
de ferme aquacole n° 2025/DOE/550 signée le 6 joumada I 1447
(29 octobre 2025) entre la société « BRAIKA AQUACULTURE
Sarl AU  » et la secrétaire d'Etat auprès du ministre de
l'agriculture, de la pêche maritime, du développement rural
et des eaux et forêts, chargée de la pêche maritime et approuvée
par le ministre délégué auprès de la ministre de l'économie et
des finances, chargé du budget,
l'économie et des finances, chargé du budget et de la
secrétaire d'Etat auprès du ministre de l'agriculture,
de la pêche maritime, du développement rural et des
eaux et forêts, chargée de la pêche maritime n° 2861-25
du 25 joumada II 1447 (16 décembre 2025) autorisant la
société « BRAIKA AQUACULTURE Sarl AU » pour la
création et l'exploitation d'une ferme aquacole dénommée
« Braika Aquaculture Tiniguir » et portant publication de
l'extrait de la convention y afférente.
ARRÊTENT :",Environnement,"Environnement=5, Commercial=3, Fiscal=0",Environnement,False
79,BO_7470_Fr,PREMIER,fr,"La société «  BRAIKA
AQUACULTURE Sarl AU », immatriculée au registre de
LE MINISTRE DÉLÉGUÉ AUPRÈS DE LA MINISTRE DE
commerce de Dakhla sous le numéro 21515 est autorisée à créer
et exploiter, dans les conditions fixées par la convention de
création et d'exploitation de ferme aquacole n° 2025/DOE/550
signée le 6 joumada I 1447 (29 octobre 2025) entre ladite société
et la secrétaire d'Etat auprès du ministre de l'agriculture, de la
pêche maritime, du développement rural et des eaux et forêts,
chargée de la pêche maritime, une ferme aquacole dénommée
« Braika Aquaculture Tiniguir » pour l'élevage, au niveau de
L'ÉCONOMIE ET DES FINANCES, CHARGÉ DU BUDGET,
LA SECRÉTAIRE D'ETAT AUPRÈS DU MINISTRE DE
L'AGRICULTURE, DE LA PÊCHE MARITIME, DU
DÉVELOPPEMENT RURAL ET DES EAUX ET FORÊTS,
CHARGÉE DE LA PÊCHE MARITIME,
Vu le dahir portant loi n° 1-73-255 du 27 chaoual 1393
(23 novembre 1973) formant règlement sur la pêche maritime,
tel que modifié et complété, notamment ses articles 28 et 28-1 ;
la Baie de Dakhla, des espèces halieutiques suivantes  :
Vu le décret n° 2-08-562 du 13 hija 1429 (12 décembre 2008)
fixant les conditions et les modalités de délivrance
et de renouvellement des autorisations d'établissement
de pêche maritime, tel que modifié et complété, notamment
ses articles 7, 7 bis et 9 ;
– l'huître creuse « Crassostrea gigas » ;
– la moule des espèces « Mytilus galloprovincialis » et
« Perna perna ».",Environnement,"Environnement=5, Commercial=3, Fiscal=0",Environnement,False
80,BO_7470_Fr,2,fr,"Le registre tenu par la société « BRAIKA
AQUACULTURE Sarl AU » en application des dispositions
Vu l'arrêté de la ministre de l'économie et des finances
n° 3200-21 du 28 rabii I 1443 (4 novembre 2021) portant
délégation d'attributions au ministre délégué auprès de la
ministre de l'économie et des finances, chargé du budget ;
de l'",Commercial,"Commercial=1, Fiscal=0, Social=0",Commercial,False
81,BO_7470_Fr,28,fr,"1 du dahir portant loi n° 1-73-255 du 27 chaoual
1393 (23 novembre 1973) susvisé, répertorie, dans l'ordre
chronologique, ventilées par espèce, les entrées et les sorties
de l'huître creuse « Crassostrea gigas » et de la moule des
espèces « Mytilus galloprovincialis » et « Perna perna » élevées.
Vu l'arrêté du ministre de l'agriculture, de la pêche
maritime, du développement rural et des eaux et forêts n° 2561-24
du 25 rabii II 1446 (29 octobre 2024) portant délégation
d'attributions à la secrétaire d'Etat auprès du ministre de
l'agriculture, de la pêche maritime, du développement rural
et des eaux et forêts, chargée de la pêche maritime ;",Environnement,"Environnement=3, Fiscal=0, Social=0",Environnement,False
82,BO_7470_Fr,3,fr,"L'extrait de la convention n° 2025/DOE/550
mentionnée à l'article premier ci-dessus est annexé au présent
arrêté conjoint.
Vu l'arrêté du ministre de l'agriculture et de la pêche
maritime n° 1643-10 du 11 joumada II 1431 (26 mai 2010) relatif
à la demande d'autorisation de création et d'exploitation
d'établissement de pêche maritime et fixant le modèle de
convention de concession y afférent, tel que modifié et
complété, notamment son article 3 ;",Indéterminé,"Fiscal=0, Social=0, Administratif=0",Indéterminé,False
83,BO_7470_Fr,4,fr,"Le présent arrêté conjoint sera publié au
Bulletin officiel.
Rabat, le 25 joumada II 1447 (16 décembre 2025).
La secrétaire d'Etat auprès
du ministre de l'agriculture,
Vu l'arrêté conjoint du ministre de l'économie et des
finances et du ministre de l'agriculture et de la pêche maritime
n° 3151-13 du 7 moharrem 1435 (11 novembre 2013) fixant
les montants et les modalités de paiement de la redevance
annuelle due au titre des conventions de concession de ferme
aquacole, tel que modifié et complété ;
Le ministre délégué auprès
de la ministre de l'économie
de la pêche maritime,
du développement rural
et des eaux et forêts, chargée
et des finances,
chargé du budget,
de la pêche maritime,
FOUZI LEKJAA.
ZAKIA DRIOUICH.
*
*    *
Annexe à l'arrêté conjoint du ministre délégué auprès de la ministre de l'économie et des finances, chargé du budget
et de la secrétaire d'Etat auprès du ministre de l'agriculture, de la pêche maritime, du développement rural et des eaux et forêts,
chargée de la pêche maritime n° 2861-25 du 25 joumada II 1447 (16 décembre 2025) autorisant la société
« BRAIKA AQUACULTURE Sarl AU » pour la création et l'exploitation d'une ferme aquacole dénommée
« Braika Aquaculture Tiniguir » et portant publication de l'extrait de la convention y afférente
Extrait de la convention de création et d'exploitation de la ferme aquacole dénommée «Braika Aquaculture Tiniguir»
n° 2025/DOE/550 signée le 6 joumada I 1447 (29 octobre 2025) entre la société «BRAIKA AQUACULTURE Sarl AU»
et la secrétaire d'Etat auprès du ministre de l'agriculture, de la pêche maritime, du développement rural et des eaux et forêts,
chargée de la pêche maritime
(art.9 du décret n° 2-08-562 du 13 hija 1429 (12 décembre 2008))
Nom du bénéficiaire :
Société « BRAIKA AQUACULTURE Sarl AU »
Rue Taouarchit n° 1/1267 - Dakhla.
Durée de la Convention :
Dix (10) ans, renouvelable
Lieu d'implantation de la ferme aquacole :
Baie de Dakhla, province d'Oued Eddahab.
Superficie :
Cinq (5) hectares.
Limites externes d'implantation de la ferme aquacole :
Bornes
Latitude
Longitude
B1
23°42'50.703'' N
15°48'13.602'' W
B2
23°42'45.582'' N
15°48'14.594'' W
B3
23°42'47.365'' N
15°48'25.444'' W
B4
23°42'52.486'' N
15°48'24.452'' W
Largeur de dix (10) mètres autour des limites extérieures d'implantation de la ferme
aquacole.
De jour et de nuit, au moyen de signaux conformes à la réglementation relative à
la sécurité de la navigation.
Zone de protection  :
Signalement en mer  :
Activité de la ferme aquacole :
Élevage des espèces halieutiques suivantes  :
–  huître creuse «Crassostrea gigas» ;
–  moule des espèces «Mytilus galloprovincialis» et «Perna perna».
– Technique des poches sur tables pour l'huître creuse ;
Technique utilisée  :
– Technique des bouchots pour les moules.
Moyens d'exploitation :
– Navires de servitude.
Contrôle et suivi technique et scientifique  :
L'Administration de la pêche maritime et l'Institut national de recherche halieutique
(INRH).
Surveillance environnementale  :
Selon le programme prévu dans l'étude d'impact sur l'environnement.
Gestion des déchets  :
Enfouissement et stockage dans des lieux autorisés à cet effet, conformément à la
loi n°28-00 relative à la gestion des déchets et à leur élimination.
Montant de la redevance due :
- droit fixe  : Cinquante (50) dirhams par an.
- droit variable  : 1/1000 de la valeur des espèces vendues.
Arrêté du ministre de l'enseignement supérieur, de la recherche
Arrêté du ministre de l'enseignement supérieur, de la recherche
scientifique et de l'innovation n° 2776-25 du 7 joumada II 1447
(28 novembre 2025) complétant l'arrêté n° 2797-95 du
20 joumada II 1416 (14 novembre 1995) fixant la liste des
diplômes reconnus équivalents au diplôme d'architecte de
l'Ecole nationale d'architecture.
scientifique et de l'innovation n° 2777-25 du 7 joumada II 1447
(28 novembre 2025) complétant l'arrêté n° 2797-95 du
20 joumada II 1416 (14 novembre 1995) fixant la liste des
diplômes reconnus équivalents au diplôme d'architecte de
l'Ecole nationale d'architecture.
LE MINISTRE DE L'ENSEIGNEMENT SUPÉRIEUR, DE LA
LE MINISTRE DE L'ENSEIGNEMENT SUPÉRIEUR, DE LA
RECHERCHE SCIENTIFIQUE ET DE L'INNOVATION,
RECHERCHE SCIENTIFIQUE ET DE L'INNOVATION,
Vu l'arrêté du ministre de l'enseignement supérieur,
de la formation des cadres et de la recherche scientifique
n° 2797-95 du 20 joumada II 1416 (14 novembre 1995) fixant la
liste des diplômes reconnus équivalents au diplôme d'architecte
de l'Ecole nationale d'architecture, tel qu'il a été complété ;
Vu l'arrêté du ministre de l'enseignement supérieur,
de la formation des cadres et de la recherche scientifique
n° 2797-95 du 20 joumada II 1416 (14 novembre 1995) fixant la
liste des diplômes reconnus équivalents au diplôme d'architecte
de l'Ecole nationale d'architecture, tel qu'il a été complété ;
Vu le décret n° 2-24-991 du 24 rabii II 1446 (28 octobre 2024)
relatif aux attributions du ministre de l'enseignement supérieur,
de la recherche scientifique et de l'innovation ;
Vu le décret n° 2-24-991 du 24 rabii II 1446 (28 octobre 2024)
relatif aux attributions du ministre de l'enseignement supérieur,
de la recherche scientifique et de l'innovation ;
Sur proposition de la ministre de l'aménagement
du territoire national, de l'urbanisme, de l'habitat et de la
politique de la ville ;
Sur proposition de la ministre de l'aménagement
du territoire national, de l'urbanisme, de l'habitat et de la
politique de la ville ;
Après avis du conseil national de l'Ordre national des
architectes ;
Après avis du conseil national de l'Ordre national des
architectes ;
Après avis de la commission sectorielle des sciences,
techniques, ingénierie et architecture du 30 septembre 2025,
Après avis de la commission sectorielle des sciences,
techniques, ingénierie et architecture du 30 septembre 2025,
ARRÊTE :
ARRÊTE :",Environnement,"Environnement=12, Urbain=12, Commercial=3",Environnement,False
84,BO_7470_Fr,PREMIER,fr,"L'article premier de l'arrêté susvisé
n° 2797-95 du 20 joumada II 1416 (14 novembre 1995), est
complété comme suit :",Indéterminé,"Fiscal=0, Social=0, Administratif=0",Indéterminé,False
85,BO_7470_Fr,PREMIER,fr,"L'article premier de l'arrêté susvisé
n° 2797-95 du 20 joumada II 1416 (14 novembre 1995), est
complété comme suit :
«",Indéterminé,"Fiscal=0, Social=0, Administratif=0",Indéterminé,False
86,BO_7470_Fr,premier,fr,"La liste des diplômes reconnus
« équivalents au diplôme d'architecte de l'Ecole nationale
« d'architecture visé à l'article 4 de la loi n° 016-89, assortis du
« baccalauréat, série scientifique ou technique ou d'un diplôme
« reconnu équivalent, est fixée ainsi qu'il suit :
«",Urbain,"Urbain=1, Fiscal=0, Social=0",Urbain,False
87,BO_7470_Fr,premier,fr,"La liste des diplômes reconnus
« équivalents au diplôme d'architecte de l'Ecole nationale
« d'architecture visé à l'article 4 de la loi n° 016-89, assortis du
« baccalauréat, série scientifique ou technique ou d'un diplôme
« reconnu équivalent, est fixée ainsi qu'il suit :
« – Master's degree field of study « architecture and
« – Master's degree, field of study « architecture and
« construction » program subject area « architecture
«  and town planning  » professional qualification
« « architect », délivré en date du 31 mai 2022 par Kharkiv
« national University of civil engineering and architecture -
« Ukraine, assorti du bachelor degree, program subject
« area « architecture and town planning » educational
« program « architecture and town planning », délivré
« en date du 30 juin 2020 par la même université et d'une
« attestation de validation du complément de formation,
«  délivrée par l'Ecole nationale d'architecture de
« Rabat. »
« construction », programme subject area « architecture
« and town planning », délivré en date du 31 décembre
«  2024 par Lviv polytechnic national University -
« Ukraine, assorti du bachelor's degree field of study
« architecture and construction programme subject
« area architecture and town planning, délivré en
« date du 30 juin 2023 par la même université et d'une
« attestation de validation du complément de formation,
«  délivrée par l'Ecole nationale d'architecture de
« Rabat. »",Urbain,"Urbain=4, Fiscal=0, Social=0",Urbain,False
88,BO_7470_Fr,2,fr,Le présent arrêté sera publié au Bulletin officiel.,Indéterminé,"Fiscal=0, Social=0, Administratif=0",Indéterminé,False
89,BO_7470_Fr,2,fr,"Le présent arrêté sera publié au Bulletin officiel.
Rabat, le 7 joumada II 1447 (28 novembre 2025).
Rabat, le 7 joumada II 1447 (28 novembre 2025).
AZZEDDINE EL MIDAOUI.
AZZEDDINE EL MIDAOUI.
Le texte en langue arabe a été publié dans l'édition générale du
Le texte en langue arabe a été publié dans l'édition générale du
« Bulletin officiel » n° 7468 du 4 rejeb 1447 (25 décembre 2025).
« Bulletin officiel » n° 7468 du 4 rejeb 1447 (25 décembre 2025).
Arrêté du ministre de l'enseignement supérieur, de la recherche
Arrêté du ministre de l'enseignement supérieur, de la recherche
scientifique et de l'innovation n° 2778-25 du 7 joumada II 1447
(28 novembre 2025) complétant l'arrêté n° 2797-95 du
20 joumada II 1416 (14 novembre 1995) fixant la liste des
diplômes reconnus équivalents au diplôme d'architecte de
l'Ecole nationale d'architecture.
scientifique et de l'innovation n° 2779-25 du 7 joumada II 1447
(28 novembre 2025) complétant l'arrêté n° 2797-95 du
20 joumada II 1416 (14 novembre 1995) fixant la liste des
diplômes reconnus équivalents au diplôme d'architecte de
l'Ecole nationale d'architecture.
LE MINISTRE DE L'ENSEIGNEMENT SUPÉRIEUR, DE LA
LE MINISTRE DE L'ENSEIGNEMENT SUPÉRIEUR, DE LA
RECHERCHE SCIENTIFIQUE ET DE L'INNOVATION,
RECHERCHE SCIENTIFIQUE ET DE L'INNOVATION,
Vu l'arrêté du ministre de l'enseignement supérieur,
de la formation des cadres et de la recherche scientifique
n° 2797-95 du 20 joumada II 1416 (14 novembre 1995) fixant la
liste des diplômes reconnus équivalents au diplôme d'architecte
de l'Ecole nationale d'architecture, tel qu'il a été complété ;
Vu l'arrêté du ministre de l'enseignement supérieur,
de la formation des cadres et de la recherche scientifique
n° 2797-95 du 20 joumada II 1416 (14 novembre 1995) fixant la
liste des diplômes reconnus équivalents au diplôme d'architecte
de l'Ecole nationale d'architecture, tel qu'il a été complété ;
Vu le décret n° 2-24-991 du 24 rabii II 1446 (28 octobre 2024)
relatif aux attributions du ministre de l'enseignement supérieur,
de la recherche scientifique et de l'innovation ;
Vu le décret n° 2-24-991 du 24 rabii II 1446 (28 octobre 2024)
relatif aux attributions du ministre de l'enseignement supérieur,
de la recherche scientifique et de l'innovation ;
Sur proposition de la ministre de l'aménagement
du territoire national, de l'urbanisme, de l'habitat et de la
politique de la ville ;
Sur proposition de la ministre de l'aménagement
du territoire national, de l'urbanisme, de l'habitat et de la
politique de la ville ;
Après avis du conseil national de l'Ordre national des
architectes ;
Après avis du conseil national de l'Ordre national des
architectes ;
Après avis de la commission sectorielle des sciences,
techniques, ingénierie et architecture du 30 septembre 2025,
Après avis de la commission sectorielle des sciences,
techniques, ingénierie et architecture du 30 septembre 2025,
ARRÊTE :",Urbain,"Urbain=12, Fiscal=0, Social=0",Urbain,False
90,BO_7470_Fr,PREMIER,fr,"L'article premier de l'arrêté susvisé
n° 2797-95 du 20 joumada II 1416 (14 novembre 1995), est
complété comme suit :
ARRÊTE :",Indéterminé,"Fiscal=0, Social=0, Administratif=0",Indéterminé,False
91,BO_7470_Fr,PREMIER,fr,"L'article premier de l'arrêté susvisé
n° 2797-95 du 20 joumada II 1416 (14 novembre 1995), est
complété comme suit :
«",Indéterminé,"Fiscal=0, Social=0, Administratif=0",Indéterminé,False
92,BO_7470_Fr,premier,fr,"La liste des diplômes reconnus
« équivalents au diplôme d'architecte de l'Ecole nationale
« d'architecture visé à l'article 4 de la loi n° 016-89, assortis du
« baccalauréat, série scientifique ou technique ou d'un diplôme
« reconnu équivalent, est fixée ainsi qu'il suit :
«",Urbain,"Urbain=1, Fiscal=0, Social=0",Urbain,False
93,BO_7470_Fr,premier,fr,"La liste des diplômes reconnus
« équivalents au diplôme d'architecte de l'Ecole nationale
« d'architecture visé à l'article 4 de la loi n° 016-89, assortis du
« baccalauréat, série scientifique ou technique ou d'un diplôme
« reconnu équivalent, est fixée ainsi qu'il suit :
« – Master's degree field of study « architecture and
« construction » programme subject area « architecture
« and town planning », délivré en date du 7 juin 2024
«  par Ukrainian State University of science and
« technologies - Ukraine, assorti du bachelor's degree
«  field of study «  architecture and construction  »
« program subject area « architecture and town planning  »
« professional qualification architect, délivré en date
« du 30 juin 2022 par Prydniprovska State Academy of
« civil engineering and architecture - Ukraine et d'une
« attestation de validation du complément de formation,
«  délivrée par l'Ecole nationale d'architecture de
« Rabat. »
« – Master's degree, field of study « architecture and
« construction », programme subject area « architecture
« and town planning », délivré en date du 31 décembre 2022
« par Lviv polytechnic national University - Ukraine,
« assorti du bachelor's degree, field of study construction,
« délivré en date du 30 juin 2016 par la même université
« et d'une attestation de validation du complément de
« formation, délivrée par l'Ecole nationale d'architecture
« de Rabat. »",Urbain,"Urbain=5, Fiscal=0, Social=0",Urbain,False
94,BO_7470_Fr,2,fr,Le présent arrêté sera publié au Bulletin officiel.,Indéterminé,"Fiscal=0, Social=0, Administratif=0",Indéterminé,False
